1956976681,0,0,0,1,0,0,0,0,0,0,0,0,0
1956977084,0,0,0,0,0,0,0,0,0,1,0,0,0
1956977187,0,0,0,0,0,0,0,1,0,0,0,0,0
1956977618,0,0,0,0,1,0,0,0,0,0,0,0,0
1956977624,0,0,0,0,1,0,0,0,0,0,0,0,0
1956978276,1,0,0,0,0,0,0,0,0,0,0,0,0
1956978410,0,0,0,0,1,0,0,0,0,0,0,0,0
1956978668,0,0,0,0,1,0,0,0,0,0,0,0,0
1956979150,0,1,0,0,0,0,0,0,0,0,0,0,0
1956979437,0,0,0,1,0,0,0,0,0,0,0,0,0
1956979756,0,0,0,1,0,0,0,0,0,0,0,0,0
1956979894,0,0,0,1,0,0,0,0,0,0,0,0,0
1956979900,0,0,0,0,1,0,0,0,0,0,0,0,0
1956979917,1,0,0,0,0,0,0,0,0,0,0,0,0
1956980788,0,0,0,1,0,0,0,0,0,0,0,0,0
1956980883,0,0,0,1,0,0,0,0,0,0,0,0,0
1956980972,0,0,0,0,1,0,0,0,0,0,0,0,0
1956981427,0,0,1,0,0,0,0,0,0,0,0,0,0
1956981850,0,0,0,1,0,0,0,0,0,0,0,0,0
1956982075,0,0,0,1,0,0,0,0,0,0,0,0,0
1956982383,0,1,0,0,0,0,0,0,0,0,0,0,0
1956982449,0,0,0,0,1,0,0,0,0,0,0,0,0
1956982576,0,1,0,0,0,0,0,0,0,0,0,0,0
1956982605,0,1,0,0,0,0,0,0,0,0,0,0,0
1956983160,0,1,0,0,0,0,0,0,0,0,0,0,0
1956983171,0,1,0,0,0,0,0,0,0,0,0,0,0
1956983467,0,0,0,1,0,0,0,0,0,0,0,0,0
1956983509,0,0,0,0,1,0,0,0,0,0,0,0,0
1956983690,0,1,0,0,0,0,0,0,0,0,0,0,0
1956983851,0,0,0,0,1,0,0,0,0,0,0,0,0
1956983874,0,0,0,0,0,0,0,0,0,1,0,0,0
1956983931,0,0,0,1,0,0,0,0,0,0,0,0,0
1956984185,0,0,0,0,1,0,0,0,0,0,0,0,0
1956984205,0,0,0,1,0,0,0,0,0,0,0,0,0
1956984559,0,0,0,1,0,0,0,0,0,0,0,0,0
1956984864,0,0,0,0,1,0,0,0,0,0,0,0,0
1956984894,0,0,0,1,0,0,0,0,0,0,0,0,0
1956985129,0,0,0,1,0,0,0,0,0,0,0,0,0
1956985535,0,0,0,0,0,0,0,0,0,1,0,0,0
1956985612,0,0,0,0,1,0,0,0,0,0,0,0,0
1956985758,0,0,0,0,1,0,0,0,0,0,0,0,0
1956985764,0,1,0,0,0,0,0,0,0,0,0,0,0
1956985973,0,0,0,1,0,0,0,0,0,0,0,0,0
1956986211,0,1,0,0,0,0,0,0,0,0,0,0,0
1956986359,0,0,0,0,1,0,0,0,0,0,0,0,0
1956986767,0,1,0,0,0,0,0,0,0,0,0,0,0
1956987381,0,0,0,0,1,0,0,0,0,0,0,0,0
1956987600,0,0,0,0,0,0,0,0,1,0,0,0,0
1956987828,0,0,0,0,1,0,0,0,0,0,0,0,0
1956987904,0,0,0,0,1,0,0,0,0,0,0,0,0
1956987950,0,0,0,0,1,0,0,0,0,0,0,0,0
1956988145,0,0,0,1,0,0,0,0,0,0,0,0,0
1956988218,0,0,0,1,0,0,0,0,0,0,0,0,0
1956988223,0,0,0,0,1,0,0,0,0,0,0,0,0
1956988477,0,0,0,1,0,0,0,0,0,0,0,0,0
1956989093,0,0,0,0,0,0,1,0,0,0,0,0,0
1956989514,0,1,0,0,0,0,0,0,0,0,0,0,0
1956989526,0,1,0,0,0,0,0,0,0,0,0,0,0
1956989560,0,1,0,0,0,0,0,0,0,0,0,0,0
1956989561,0,0,0,1,0,0,0,0,0,0,0,0,0
1956989601,0,0,0,0,0,0,0,0,1,0,0,0,0
1956989914,0,0,0,0,1,0,0,0,0,0,0,0,0
1956990288,0,0,0,0,0,0,0,0,1,0,0,0,0
1956990413,0,0,0,1,0,0,0,0,0,0,0,0,0
1956990568,0,1,0,0,0,0,0,0,0,0,0,0,0
1956990729,0,0,0,0,1,0,0,0,0,0,0,0,0
1956991009,0,0,0,0,0,0,0,0,1,0,0,0,0
1956991673,0,1,0,0,0,0,0,0,0,0,0,0,0
1956991704,0,0,0,0,0,0,0,0,1,0,0,0,0
1956991723,0,0,0,0,1,0,0,0,0,0,0,0,0
1956992030,0,1,0,0,0,0,0,0,0,0,0,0,0
1956992144,0,0,0,0,1,0,0,0,0,0,0,0,0
1956992349,0,0,0,1,0,0,0,0,0,0,0,0,0
1956993007,0,0,0,0,0,0,0,0,0,0,1,0,0
1956993080,0,0,0,1,0,0,0,0,0,0,0,0,0
1956993206,0,0,0,1,0,0,0,0,0,0,0,0,0
1956994067,0,0,0,1,0,0,0,0,0,0,0,0,0
1956995196,0,1,0,0,0,0,0,0,0,0,0,0,0
1956995505,0,0,0,1,0,0,0,0,0,0,0,0,0
1956995679,0,0,0,1,0,0,0,0,0,0,0,0,0
1956995762,0,1,0,0,0,0,0,0,0,0,0,0,0
1956995852,0,0,0,1,0,0,0,0,0,0,0,0,0
1956996081,0,0,0,0,0,0,0,0,1,0,0,0,0
1956996385,0,0,0,0,0,0,1,0,0,0,0,0,0
1956996470,0,0,0,0,1,0,0,0,0,0,0,0,0
1956996673,0,0,0,0,0,0,0,0,1,0,0,0,0
1956996730,0,1,0,0,0,0,0,0,0,0,0,0,0
1956996765,0,0,0,0,0,0,0,0,0,1,0,0,0
1956996776,0,1,0,0,0,0,0,0,0,0,0,0,0
1956997143,0,0,0,1,0,0,0,0,0,0,0,0,0
1956997352,0,0,0,0,1,0,0,0,0,0,0,0,0
1956997619,0,0,0,1,0,0,0,0,0,0,0,0,0
1956998370,0,0,0,0,0,0,1,0,0,0,0,0,0
1956998532,0,1,0,0,0,0,0,0,0,0,0,0,0
1956998538,0,0,0,1,0,0,0,0,0,0,0,0,0
1956998698,0,0,0,1,0,0,0,0,0,0,0,0,0
1956998704,0,1,0,0,0,0,0,0,0,0,0,0,0
1957000040,0,1,0,0,0,0,0,0,0,0,0,0,0
1957000077,0,0,0,1,0,0,0,0,0,0,0,0,0
1957000152,0,0,0,1,0,0,0,0,0,0,0,0,0
1957000290,0,0,0,0,1,0,0,0,0,0,0,0,0
1957000314,0,0,0,1,0,0,0,0,0,0,0,0,0
1957000336,1,0,0,0,0,0,0,0,0,0,0,0,0
1957000372,0,0,0,1,0,0,0,0,0,0,0,0,0
1957000788,0,0,0,0,1,0,0,0,0,0,0,0,0
1957001049,0,0,0,1,0,0,0,0,0,0,0,0,0
1957001370,0,0,0,0,1,0,0,0,0,0,0,0,0
1957001496,0,0,0,1,0,0,0,0,0,0,0,0,0
1957001506,0,0,0,0,0,0,0,0,0,0,0,1,0
1957001854,0,0,0,0,0,0,0,1,0,0,0,0,0
1957001967,0,0,0,1,0,0,0,0,0,0,0,0,0
1957002082,0,1,0,0,0,0,0,0,0,0,0,0,0
1957002773,0,0,0,0,0,0,1,0,0,0,0,0,0
1957002923,0,0,0,0,1,0,0,0,0,0,0,0,0
1957003048,0,0,0,0,1,0,0,0,0,0,0,0,0
1957003356,0,0,0,0,1,0,0,0,0,0,0,0,0
1957003440,0,0,0,0,1,0,0,0,0,0,0,0,0
1957003715,0,0,0,1,0,0,0,0,0,0,0,0,0
1957004184,0,0,0,0,1,0,0,0,0,0,0,0,0
1957004519,0,0,0,0,1,0,0,0,0,0,0,0,0
1957004606,0,0,0,0,1,0,0,0,0,0,0,0,0
1957004749,0,0,0,0,0,0,0,0,1,0,0,0,0
1957005165,0,0,0,0,1,0,0,0,0,0,0,0,0
1957005226,0,1,0,0,0,0,0,0,0,0,0,0,0
1957005279,0,1,0,0,0,0,0,0,0,0,0,0,0
1957005410,0,0,0,0,0,1,0,0,0,0,0,0,0
1957005696,0,0,0,0,0,0,0,1,0,0,0,0,0
1957005713,0,1,0,0,0,0,0,0,0,0,0,0,0
1957005817,0,0,0,0,1,0,0,0,0,0,0,0,0
1957006033,0,1,0,0,0,0,0,0,0,0,0,0,0
1957006074,0,0,0,1,0,0,0,0,0,0,0,0,0
1957006098,0,0,0,0,1,0,0,0,0,0,0,0,0
1957006245,0,1,0,0,0,0,0,0,0,0,0,0,0
1957006307,0,0,0,0,1,0,0,0,0,0,0,0,0
1957006547,0,1,0,0,0,0,0,0,0,0,0,0,0
1957006674,0,1,0,0,0,0,0,0,0,0,0,0,0
1957006725,0,0,0,1,0,0,0,0,0,0,0,0,0
1957006830,0,0,0,1,0,0,0,0,0,0,0,0,0
1957006947,0,0,0,0,1,0,0,0,0,0,0,0,0
1957007167,0,0,0,1,0,0,0,0,0,0,0,0,0
1957007268,0,0,0,0,0,0,0,1,0,0,0,0,0
1957007357,1,0,0,0,0,0,0,0,0,0,0,0,0
1957007394,0,0,0,1,0,0,0,0,0,0,0,0,0
1957007437,0,0,0,0,0,0,0,1,0,0,0,0,0
1957007633,0,1,0,0,0,0,0,0,0,0,0,0,0
1957007981,0,0,0,0,1,0,0,0,0,0,0,0,0
1957008075,0,1,0,0,0,0,0,0,0,0,0,0,0
1957008193,0,1,0,0,0,0,0,0,0,0,0,0,0
1957008287,0,0,0,0,1,0,0,0,0,0,0,0,0
1957008292,0,0,0,0,1,0,0,0,0,0,0,0,0
1957008434,0,0,0,0,0,1,0,0,0,0,0,0,0
1957008478,0,0,0,0,0,1,0,0,0,0,0,0,0
1957008498,0,1,0,0,0,0,0,0,0,0,0,0,0
1957008766,0,0,0,0,0,1,0,0,0,0,0,0,0
1957008802,0,1,0,0,0,0,0,0,0,0,0,0,0
1957008987,0,0,0,0,0,1,0,0,0,0,0,0,0
1957009454,0,0,0,0,1,0,0,0,0,0,0,0,0
1957009666,0,0,0,0,0,0,0,0,1,0,0,0,0
1957010072,0,0,0,0,1,0,0,0,0,0,0,0,0
1957010329,0,0,0,0,0,0,0,1,0,0,0,0,0
1957010415,0,0,0,0,1,0,0,0,0,0,0,0,0
1957011291,0,1,0,0,0,0,0,0,0,0,0,0,0
1957011738,0,0,0,0,1,0,0,0,0,0,0,0,0
1957012476,0,1,0,0,0,0,0,0,0,0,0,0,0
1957012535,1,0,0,0,0,0,0,0,0,0,0,0,0
1957012769,0,1,0,0,0,0,0,0,0,0,0,0,0
1957013149,0,0,0,1,0,0,0,0,0,0,0,0,0
1957013166,0,0,0,0,0,0,0,0,1,0,0,0,0
1957013488,0,0,0,1,0,0,0,0,0,0,0,0,0
1957013697,0,0,0,1,0,0,0,0,0,0,0,0,0
1957013723,0,0,0,0,0,0,0,0,1,0,0,0,0
1957013804,0,0,0,0,0,0,1,0,0,0,0,0,0
1957013885,0,1,0,0,0,0,0,0,0,0,0,0,0
1957013895,0,0,0,0,0,0,0,0,1,0,0,0,0
1957013896,0,1,0,0,0,0,0,0,0,0,0,0,0
1957014267,0,1,0,0,0,0,0,0,0,0,0,0,0
1957014389,0,0,0,0,0,0,0,0,0,0,0,1,0
1957014493,0,0,0,0,0,0,0,0,1,0,0,0,0
1957014517,0,0,0,1,0,0,0,0,0,0,0,0,0
1957014653,0,0,0,1,0,0,0,0,0,0,0,0,0
1957014706,0,0,0,0,0,0,0,0,1,0,0,0,0
1957015287,0,0,0,1,0,0,0,0,0,0,0,0,0
1957015475,0,0,0,1,0,0,0,0,0,0,0,0,0
1957015719,0,0,0,0,1,0,0,0,0,0,0,0,0
1957016086,0,0,0,0,0,1,0,0,0,0,0,0,0
1957016169,0,0,0,1,0,0,0,0,0,0,0,0,0
1957016339,0,0,0,0,1,0,0,0,0,0,0,0,0
1957016697,0,1,0,0,0,0,0,0,0,0,0,0,0
1957016818,0,0,0,0,1,0,0,0,0,0,0,0,0
1957017164,0,1,0,0,0,0,0,0,0,0,0,0,0
1957017177,0,0,0,0,1,0,0,0,0,0,0,0,0
1957017320,0,0,0,0,1,0,0,0,0,0,0,0,0
1957017333,0,0,0,1,0,0,0,0,0,0,0,0,0
1957017486,0,0,0,1,0,0,0,0,0,0,0,0,0
1957017522,0,0,0,0,0,0,0,0,0,1,0,0,0
1957017595,0,0,0,0,0,0,0,0,0,1,0,0,0
1957017610,0,0,0,1,0,0,0,0,0,0,0,0,0
1957018061,0,1,0,0,0,0,0,0,0,0,0,0,0
1957018162,0,0,0,0,1,0,0,0,0,0,0,0,0
1957018678,1,0,0,0,0,0,0,0,0,0,0,0,0
1957019034,0,0,0,0,1,0,0,0,0,0,0,0,0
1957019121,0,0,0,1,0,0,0,0,0,0,0,0,0
1957019458,0,0,0,1,0,0,0,0,0,0,0,0,0
1957019556,0,1,0,0,0,0,0,0,0,0,0,0,0
1957019715,0,0,0,0,1,0,0,0,0,0,0,0,0
1957019766,1,0,0,0,0,0,0,0,0,0,0,0,0
1957020180,0,1,0,0,0,0,0,0,0,0,0,0,0
1957020385,0,0,0,0,0,0,0,0,0,1,0,0,0
1957020390,0,0,0,0,1,0,0,0,0,0,0,0,0
1957020593,0,0,0,1,0,0,0,0,0,0,0,0,0
1957020624,0,0,0,0,1,0,0,0,0,0,0,0,0
1957020702,0,0,0,0,0,0,0,0,0,1,0,0,0
1957020861,0,0,0,1,0,0,0,0,0,0,0,0,0
1957021039,0,0,0,0,1,0,0,0,0,0,0,0,0
1957021224,0,0,0,1,0,0,0,0,0,0,0,0,0
1957021305,0,1,0,0,0,0,0,0,0,0,0,0,0
1957021321,0,0,0,0,0,1,0,0,0,0,0,0,0
1957021486,0,0,0,0,0,0,0,0,1,0,0,0,0
1957021631,0,0,0,1,0,0,0,0,0,0,0,0,0
1957022610,0,0,0,0,1,0,0,0,0,0,0,0,0
1957022799,0,0,0,0,0,1,0,0,0,0,0,0,0
1957023061,0,0,0,0,0,1,0,0,0,0,0,0,0
1957023133,0,0,0,0,1,0,0,0,0,0,0,0,0
1957023263,0,0,0,0,0,0,0,0,1,0,0,0,0
1957023739,0,0,0,0,0,0,0,0,1,0,0,0,0
1957023842,0,0,0,1,0,0,0,0,0,0,0,0,0
1957023917,0,0,0,1,0,0,0,0,0,0,0,0,0
1957024334,0,0,0,0,1,0,0,0,0,0,0,0,0
1957025428,0,1,0,0,0,0,0,0,0,0,0,0,0
1957026475,0,1,0,0,0,0,0,0,0,0,0,0,0
1957027495,0,1,0,0,0,0,0,0,0,0,0,0,0
1957027630,0,1,0,0,0,0,0,0,0,0,0,0,0
1957027687,0,0,0,1,0,0,0,0,0,0,0,0,0
1957027841,1,0,0,0,0,0,0,0,0,0,0,0,0
1957028656,0,0,0,0,0,1,0,0,0,0,0,0,0
1957028775,0,0,0,0,1,0,0,0,0,0,0,0,0
1957028895,0,1,0,0,0,0,0,0,0,0,0,0,0
1957029111,0,1,0,0,0,0,0,0,0,0,0,0,0
1957029634,0,0,0,0,0,1,0,0,0,0,0,0,0
1957029641,0,0,0,0,1,0,0,0,0,0,0,0,0
1957029899,0,0,0,1,0,0,0,0,0,0,0,0,0
1957030196,0,0,0,0,1,0,0,0,0,0,0,0,0
1957030545,0,1,0,0,0,0,0,0,0,0,0,0,0
1957030596,0,0,0,1,0,0,0,0,0,0,0,0,0
1957030622,0,0,0,0,0,0,0,0,1,0,0,0,0
1957030793,0,0,0,1,0,0,0,0,0,0,0,0,0
1957031520,0,0,0,0,1,0,0,0,0,0,0,0,0
1957031859,0,0,0,0,0,0,0,1,0,0,0,0,0
1957032014,0,0,0,1,0,0,0,0,0,0,0,0,0
1957032051,0,0,0,1,0,0,0,0,0,0,0,0,0
1957032114,0,0,0,0,0,1,0,0,0,0,0,0,0
1957032127,0,0,0,1,0,0,0,0,0,0,0,0,0
1957032228,0,1,0,0,0,0,0,0,0,0,0,0,0
1957032539,0,0,0,0,1,0,0,0,0,0,0,0,0
1957033043,0,0,0,0,0,0,0,0,0,1,0,0,0
1957033103,0,0,0,0,1,0,0,0,0,0,0,0,0
1957033219,0,0,0,1,0,0,0,0,0,0,0,0,0
1957033558,0,0,0,0,1,0,0,0,0,0,0,0,0
1957033776,0,1,0,0,0,0,0,0,0,0,0,0,0
1957033815,0,0,0,1,0,0,0,0,0,0,0,0,0
1957033874,0,0,0,0,0,0,0,0,1,0,0,0,0
1957033901,0,0,0,0,1,0,0,0,0,0,0,0,0
1957034202,0,1,0,0,0,0,0,0,0,0,0,0,0
1957034289,0,0,0,0,0,0,0,0,1,0,0,0,0
1957034434,0,0,0,1,0,0,0,0,0,0,0,0,0
1957034566,0,1,0,0,0,0,0,0,0,0,0,0,0
1957034940,0,0,0,1,0,0,0,0,0,0,0,0,0
1957034983,0,0,0,1,0,0,0,0,0,0,0,0,0
1957035419,0,0,0,1,0,0,0,0,0,0,0,0,0
1957035564,0,0,0,0,0,0,0,0,0,1,0,0,0
1957035950,0,0,0,0,0,0,0,0,1,0,0,0,0
1957036183,0,0,0,1,0,0,0,0,0,0,0,0,0
1957037405,0,0,0,1,0,0,0,0,0,0,0,0,0
1957037860,0,0,0,0,0,0,0,0,0,0,0,1,0
1957038324,0,1,0,0,0,0,0,0,0,0,0,0,0
1957038398,0,1,0,0,0,0,0,0,0,0,0,0,0
1957038470,0,0,0,0,0,0,0,0,1,0,0,0,0
1957038475,0,0,0,0,0,0,0,0,0,0,1,0,0
1957038477,0,0,0,0,1,0,0,0,0,0,0,0,0
1957038763,0,0,0,0,1,0,0,0,0,0,0,0,0
1957038970,0,0,0,0,1,0,0,0,0,0,0,0,0
1957039203,0,0,0,0,1,0,0,0,0,0,0,0,0
1957039456,0,1,0,0,0,0,0,0,0,0,0,0,0
1957039841,0,0,0,1,0,0,0,0,0,0,0,0,0
1957039894,0,1,0,0,0,0,0,0,0,0,0,0,0
1957039922,0,1,0,0,0,0,0,0,0,0,0,0,0
1957039947,0,0,0,0,1,0,0,0,0,0,0,0,0
1957040172,0,1,0,0,0,0,0,0,0,0,0,0,0
1957040395,0,1,0,0,0,0,0,0,0,0,0,0,0
1957040988,0,1,0,0,0,0,0,0,0,0,0,0,0
1957041569,0,0,0,0,1,0,0,0,0,0,0,0,0
1957041648,0,0,0,1,0,0,0,0,0,0,0,0,0
1957041745,0,1,0,0,0,0,0,0,0,0,0,0,0
1957041767,0,1,0,0,0,0,0,0,0,0,0,0,0
1957041812,0,0,0,0,0,0,0,0,1,0,0,0,0
1957041856,0,0,0,0,1,0,0,0,0,0,0,0,0
1957042008,0,0,0,0,1,0,0,0,0,0,0,0,0
1957042316,0,1,0,0,0,0,0,0,0,0,0,0,0
1957042474,0,0,0,0,1,0,0,0,0,0,0,0,0
1957042509,0,0,0,0,1,0,0,0,0,0,0,0,0
1957042579,1,0,0,0,0,0,0,0,0,0,0,0,0
1957042734,1,0,0,0,0,0,0,0,0,0,0,0,0
1957042799,0,0,0,1,0,0,0,0,0,0,0,0,0
1957042862,0,0,0,1,0,0,0,0,0,0,0,0,0
1957043226,0,1,0,0,0,0,0,0,0,0,0,0,0
1957043241,0,1,0,0,0,0,0,0,0,0,0,0,0
1957044366,0,0,0,0,0,0,0,0,0,0,1,0,0
1957044680,0,0,0,0,1,0,0,0,0,0,0,0,0
1957044694,0,0,0,0,1,0,0,0,0,0,0,0,0
1957044783,0,0,0,1,0,0,0,0,0,0,0,0,0
1957044789,0,0,0,0,1,0,0,0,0,0,0,0,0
1957044935,0,0,0,0,0,0,0,0,1,0,0,0,0
1957045395,0,1,0,0,0,0,0,0,0,0,0,0,0
1957045641,0,0,0,1,0,0,0,0,0,0,0,0,0
1957045692,0,0,0,0,0,0,0,0,0,1,0,0,0
1957045940,0,0,0,0,1,0,0,0,0,0,0,0,0
1957046053,0,0,0,1,0,0,0,0,0,0,0,0,0
1957046090,0,0,0,0,1,0,0,0,0,0,0,0,0
1957046631,0,0,0,0,1,0,0,0,0,0,0,0,0
1957046815,0,0,0,1,0,0,0,0,0,0,0,0,0
1957047408,0,0,0,1,0,0,0,0,0,0,0,0,0
1957047569,0,0,0,0,1,0,0,0,0,0,0,0,0
1957047571,0,1,0,0,0,0,0,0,0,0,0,0,0
1957047787,0,0,0,0,1,0,0,0,0,0,0,0,0
1957047828,0,0,0,0,1,0,0,0,0,0,0,0,0
1957048027,0,1,0,0,0,0,0,0,0,0,0,0,0
1957048703,0,0,0,0,0,0,0,0,1,0,0,0,0
1957048870,0,0,0,0,1,0,0,0,0,0,0,0,0
1957049167,0,1,0,0,0,0,0,0,0,0,0,0,0
1957050633,0,0,0,0,0,0,0,0,1,0,0,0,0
1957050684,0,0,0,0,1,0,0,0,0,0,0,0,0
1957050747,0,1,0,0,0,0,0,0,0,0,0,0,0
1957050890,0,1,0,0,0,0,0,0,0,0,0,0,0
1957051517,0,1,0,0,0,0,0,0,0,0,0,0,0
1957052167,0,0,0,1,0,0,0,0,0,0,0,0,0
1957052211,0,0,0,1,0,0,0,0,0,0,0,0,0
1957052409,0,0,0,0,1,0,0,0,0,0,0,0,0
1957052932,0,1,0,0,0,0,0,0,0,0,0,0,0
1957053170,0,0,0,0,1,0,0,0,0,0,0,0,0
1957053247,0,0,0,1,0,0,0,0,0,0,0,0,0
1957053338,0,0,0,0,0,1,0,0,0,0,0,0,0
1957053409,0,0,0,0,0,0,0,0,0,0,0,1,0
1957053566,0,1,0,0,0,0,0,0,0,0,0,0,0
1957055178,0,0,0,0,1,0,0,0,0,0,0,0,0
1957055396,0,0,0,1,0,0,0,0,0,0,0,0,0
1957055530,0,0,0,0,0,0,0,0,1,0,0,0,0
1957055981,0,0,0,0,0,0,0,0,0,1,0,0,0
1957056027,0,1,0,0,0,0,0,0,0,0,0,0,0
1957056041,0,0,0,1,0,0,0,0,0,0,0,0,0
1957056896,0,0,0,0,1,0,0,0,0,0,0,0,0
1957057026,0,0,0,0,1,0,0,0,0,0,0,0,0
1957057469,0,0,0,0,1,0,0,0,0,0,0,0,0
1957057586,0,0,0,1,0,0,0,0,0,0,0,0,0
1957058130,0,0,0,0,0,1,0,0,0,0,0,0,0
1957058219,0,0,0,0,1,0,0,0,0,0,0,0,0
1957058436,0,0,0,0,0,1,0,0,0,0,0,0,0
1957058504,0,0,0,0,0,0,0,0,0,1,0,0,0
1957059348,0,1,0,0,0,0,0,0,0,0,0,0,0
1957059587,0,0,0,0,0,0,1,0,0,0,0,0,0
1957059671,0,0,0,1,0,0,0,0,0,0,0,0,0
1957059917,0,1,0,0,0,0,0,0,0,0,0,0,0
1957060283,0,0,0,1,0,0,0,0,0,0,0,0,0
1957060439,0,0,0,0,1,0,0,0,0,0,0,0,0
1957061418,0,0,0,0,1,0,0,0,0,0,0,0,0
1957061527,0,0,0,0,1,0,0,0,0,0,0,0,0
1957061884,0,0,0,0,0,0,0,0,1,0,0,0,0
1957062262,0,0,0,0,1,0,0,0,0,0,0,0,0
1957062621,0,0,0,0,0,0,0,0,0,0,0,1,0
1957062676,0,0,0,0,1,0,0,0,0,0,0,0,0
1957062698,0,0,0,0,0,0,1,0,0,0,0,0,0
1957062783,1,0,0,0,0,0,0,0,0,0,0,0,0
1957062827,0,1,0,0,0,0,0,0,0,0,0,0,0
1957063783,0,0,0,0,0,0,0,0,1,0,0,0,0
1957063845,0,1,0,0,0,0,0,0,0,0,0,0,0
1957064177,0,0,0,0,1,0,0,0,0,0,0,0,0
1957064253,0,0,0,0,1,0,0,0,0,0,0,0,0
1957064566,0,0,0,0,1,0,0,0,0,0,0,0,0
1957064575,0,1,0,0,0,0,0,0,0,0,0,0,0
1957064578,1,0,0,0,0,0,0,0,0,0,0,0,0
1957064908,0,1,0,0,0,0,0,0,0,0,0,0,0
1957065570,0,0,0,0,0,0,0,0,0,0,0,1,0
1957065963,0,0,0,1,0,0,0,0,0,0,0,0,0
1957066120,0,0,0,0,1,0,0,0,0,0,0,0,0
1957066701,0,0,1,0,0,0,0,0,0,0,0,0,0
1957067386,0,0,0,1,0,0,0,0,0,0,0,0,0
1957067779,0,0,1,0,0,0,0,0,0,0,0,0,0
1957067988,0,1,0,0,0,0,0,0,0,0,0,0,0
1957068229,0,0,0,0,1,0,0,0,0,0,0,0,0
1957068585,0,0,0,1,0,0,0,0,0,0,0,0,0
1957068880,0,1,0,0,0,0,0,0,0,0,0,0,0
1957069453,0,1,0,0,0,0,0,0,0,0,0,0,0
1957070273,0,0,0,0,0,1,0,0,0,0,0,0,0
1957070484,0,0,0,1,0,0,0,0,0,0,0,0,0
1957070534,0,1,0,0,0,0,0,0,0,0,0,0,0
1957070786,0,0,0,0,1,0,0,0,0,0,0,0,0
1957070871,0,0,0,1,0,0,0,0,0,0,0,0,0
1957071331,0,1,0,0,0,0,0,0,0,0,0,0,0
1957071583,0,0,0,1,0,0,0,0,0,0,0,0,0
1957072308,0,0,0,0,1,0,0,0,0,0,0,0,0
1957072400,0,0,0,0,0,0,1,0,0,0,0,0,0
1957072637,0,0,0,0,0,0,1,0,0,0,0,0,0
1957072682,0,0,0,0,1,0,0,0,0,0,0,0,0
1957072896,0,1,0,0,0,0,0,0,0,0,0,0,0
1957073073,0,1,0,0,0,0,0,0,0,0,0,0,0
1957073201,0,1,0,0,0,0,0,0,0,0,0,0,0
1957073668,0,0,1,0,0,0,0,0,0,0,0,0,0
1957073753,0,0,0,0,0,0,0,0,1,0,0,0,0
1957073984,0,0,0,0,1,0,0,0,0,0,0,0,0
1957074101,0,0,0,0,0,1,0,0,0,0,0,0,0
1957074214,0,0,0,0,1,0,0,0,0,0,0,0,0
1957074267,0,0,0,1,0,0,0,0,0,0,0,0,0
1957074812,0,0,0,1,0,0,0,0,0,0,0,0,0
